                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.3457,                 2.3064,                 1.1522,                 1.3586,                0.62864,                0.49886,                0.53946,                0.29988,                0.61922,                0.49103,                0.51973,                0.24566,                 1.4409,                 2.4999,                 1.4269,                 1.4025,                0.00703,                0.00703,                0.00703
                     92,                 1.3453,                 2.3106,                 1.1519,                 1.3585,                0.63068,                0.49418,                0.53834,                0.29901,                0.62168,                0.48581,                0.51861,                0.24527,                 1.4406,                 2.4986,                 1.4261,                 1.4021,               0.006997,               0.006997,               0.006997
                     93,                 1.3421,                 2.3121,                 1.1507,                 1.3538,                0.63366,                0.50189,                 0.5391,                0.29801,                0.62553,                0.49436,                0.51929,                 0.2444,                 1.4403,                 2.4965,                 1.4267,                 1.4024,               0.006964,               0.006964,               0.006964
                     94,                 1.3423,                  2.313,                 1.1527,                 1.3551,                0.63594,                0.50045,                0.54057,                0.29881,                0.62806,                0.49314,                0.52019,                0.24539,                 1.4403,                 2.4956,                 1.4246,                 1.4028,               0.006931,               0.006931,               0.006931
                     95,                  1.341,                 2.3043,                 1.1456,                 1.3546,                0.64353,                0.49981,                0.54197,                0.29837,                 0.6283,                0.49284,                0.51887,                0.24497,                  1.441,                 2.4956,                  1.426,                 1.4035,               0.006898,               0.006898,               0.006898
                     96,                 1.3381,                 2.3078,                 1.1389,                 1.3551,                0.63502,                0.50368,                0.54291,                0.29907,                0.62536,                0.49514,                0.52133,                0.24694,                 1.4405,                 2.4945,                 1.4245,                 1.4033,               0.006865,               0.006865,               0.006865
                     97,                 1.3361,                 2.3045,                 1.1428,                 1.3536,                0.63992,                0.50257,                0.54232,                0.29988,                0.62398,                0.49688,                0.52138,                 0.2469,                 1.4397,                 2.4949,                 1.4258,                  1.403,               0.006832,               0.006832,               0.006832
                     98,                 1.3382,                 2.2999,                 1.1404,                 1.3518,                0.63388,                0.50528,                0.54293,                 0.3001,                0.60934,                0.49931,                0.52102,                0.24589,                 1.4394,                 2.4931,                 1.4257,                 1.4029,               0.006799,               0.006799,               0.006799
                     99,                 1.3359,                 2.2988,                 1.1382,                 1.3535,                0.62379,                0.51028,                0.54377,                0.30012,                0.60813,                0.50125,                0.52022,                0.24598,                 1.4381,                 2.4927,                 1.4253,                 1.4023,               0.006766,               0.006766,               0.006766
                    100,                 1.3375,                 2.3034,                 1.1359,                  1.355,                0.62913,                0.51134,                0.54442,                0.30158,                0.61326,                0.50255,                0.52273,                0.24711,                  1.438,                 2.4913,                 1.4245,                 1.4023,               0.006733,               0.006733,               0.006733
                    101,                 1.3352,                 2.2981,                 1.1384,                 1.3537,                0.63071,                0.51139,                0.54398,                0.30067,                0.61677,                 0.5039,                0.52371,                0.24755,                  1.438,                 2.4907,                 1.4242,                 1.4018,                 0.0067,                 0.0067,                 0.0067
